,athlete_link,athlete_name,meet_date,rank,team_link,team_name,time,year
482,https://tf.tfrrs.org/athletes/5981870/Bucknell/James_Weissenborn,"Weissenborn, James","May 4, 2018",41,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:28.88,SO-2
483,https://tf.tfrrs.org/athletes/5981867/Bucknell/Ben_Siciliano,"Siciliano, Ben","Mar 31, 2018",42,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:31.81,SO-2
484,https://tf.tfrrs.org/athletes/5110654/Colgate/Watson_Hanson,"Hanson, Watson","Mar 31, 2018",43,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,15:35.02,SR-4
485,https://tf.tfrrs.org/athletes/5963640/Colgate/Jonathan_Abbott,"Abbott, Jonathan","Mar 31, 2018",44,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,15:35.04,JR-3
486,https://tf.tfrrs.org/athletes/5988940/Army_West_Point/Connor_McDonald,"McDonald, Connor","May 10, 2018",45,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,15:35.62,SO-2
487,https://tf.tfrrs.org/athletes/6428331/Lehigh/Nick_Norton,"Norton, Nick","Apr 20, 2018",46,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:38.51,FR-1
488,https://tf.tfrrs.org/athletes/6099517/American/Gerard_D'Ambrosio,"D'Ambrosio, Gerard","Apr 14, 2018",47,https://tf.tfrrs.org/teams/tf/DC_college_m_American.html,American,15:40.08,SO-2
489,https://tf.tfrrs.org/athletes/6457233/Army_West_Point/Noah_Wallace,"Wallace, Noah","May 10, 2018",48,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,15:40.11,FR-1
490,https://tf.tfrrs.org/athletes/6534993/Boston_U/Jonathon_Fierro,"Fierro, Jonathon","Apr 28, 2018",49,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,15:42.31,FR-1
491,https://tf.tfrrs.org/athletes/6090536/Holy_Cross/Alessandro_Campagna,"Campagna, Alessandro","Mar 31, 2018",50,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,15:42.60,
492,https://tf.tfrrs.org/athletes/5963643/Colgate/Ryan_Curran,"Curran, Ryan","Apr 20, 2018",51,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,15:42.95,SO-2
493,https://tf.tfrrs.org/athletes/5969824/Lehigh/Rafael_Hernandez,"Hernandez, Rafael","Apr 20, 2018",52,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:44.50,SO-2
494,https://tf.tfrrs.org/athletes/5017650/Lehigh/Joseph_Inglis,"Inglis, Joseph","Mar 31, 2018",53,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:49.28,SR-4
495,https://tf.tfrrs.org/athletes/5963642/Colgate/Lucas_Culley,"Culley, Lucas","Apr 29, 2018",54,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,15:52.03,SO-2
496,https://tf.tfrrs.org/athletes/6539452/Colgate/Brian_Lafleche,"Lafleche, Brian","Mar 15, 2018",55,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,15:53.47,FR-1
497,https://tf.tfrrs.org/athletes/6441077/Bucknell/Riley_Gardner,"Gardner, Riley","Apr 28, 2018",56,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:56.28,FR-1
498,https://tf.tfrrs.org/athletes/6457232/Army_West_Point/Jose_Villalobos,"Villalobos, Jose","May 10, 2018",57,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,15:56.34,FR-1
499,https://tf.tfrrs.org/athletes/6441078/Bucknell/Benjamin_Littmann,"Littmann, Benjamin","Mar 31, 2018",58,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,16:01.91,FR-1
500,https://tf.tfrrs.org/athletes/5981864/Bucknell/Brendan_McGill,"McGill, Brendan","Mar 31, 2018",59,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,16:02.28,SO-2
501,https://tf.tfrrs.org/athletes/6443344/Lafayette/Thomas_Anthony,"Anthony, Thomas","Apr 28, 2018",60,https://tf.tfrrs.org/teams/tf/PA_college_m_Lafayette.html,Lafayette,16:03.21,FR-1
502,https://tf.tfrrs.org/athletes/5654326/Holy_Cross/Matthew_Silas,"Silas, Matthew","Apr 28, 2018",61,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,16:06.61,JR-3
503,https://tf.tfrrs.org/athletes/5465170/Lafayette/David_Sadvary,"Sadvary, David","Mar 31, 2018",62,https://tf.tfrrs.org/teams/tf/PA_college_m_Lafayette.html,Lafayette,16:08.00,JR-3
504,https://tf.tfrrs.org/athletes/5465167/Lafayette/Jacob_Coburn,"Coburn, Jacob","Apr 7, 2018",63,https://tf.tfrrs.org/teams/tf/PA_college_m_Lafayette.html,Lafayette,16:11.67,JR-3
505,https://tf.tfrrs.org/athletes/6457304/Army_West_Point/Collin__Hahn,"Hahn, Collin","Apr 14, 2018",64,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,16:13.65,FR-1
506,https://tf.tfrrs.org/athletes/6452624/Holy_Cross/Joseph_Doerr,"Doerr, Joseph","Mar 31, 2018",65,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,16:14.80,
507,https://tf.tfrrs.org/athletes/5462774/Boston_U/Ian_Anderson,"Anderson, Ian","Apr 20, 2018",66,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,16:17.39,SR-4
508,https://tf.tfrrs.org/athletes/5981869/Bucknell/Matt_Vira,"Vira, Matt","Apr 28, 2018",67,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,16:17.94,SO-2
509,https://tf.tfrrs.org/athletes/6019822/Lafayette/Mark_DiPaola,"DiPaola, Mark","Apr 13, 2018",68,https://tf.tfrrs.org/teams/tf/PA_college_m_Lafayette.html,Lafayette,16:18.32,JR-3
510,https://tf.tfrrs.org/athletes/5981863/Bucknell/Terryl_Ferrel,"Ferrel, Terryl","May 4, 2018",69,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,16:19.37,SO-2
511,https://tf.tfrrs.org/athletes/6539455/Colgate/Tommy_Williams,"Williams, Tommy","Apr 20, 2018",70,https://tf.tfrrs.org/teams/tf/NY_college_m_Colgate.html,Colgate,16:20.28,FR-1
512,https://tf.tfrrs.org/athletes/5501432/Bucknell/Brian_Babyak,"Babyak, Brian","Mar 31, 2018",71,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,16:25.61,JR-3
513,https://tf.tfrrs.org/athletes/6443346/Lafayette/Michael_Neeson,"Neeson, Michael","Apr 13, 2018",72,https://tf.tfrrs.org/teams/tf/PA_college_m_Lafayette.html,Lafayette,16:38.67,FR-1
514,https://tf.tfrrs.org/athletes/6544099/American/Max_Lustig,"Lustig, Max","May 4, 2018",73,https://tf.tfrrs.org/teams/tf/DC_college_m_American.html,American,16:45.15,FR-1
515,https://tf.tfrrs.org/athletes/4530195/Furman/Tanner_Hinkle,"Hinkle, Tanner","Apr 21, 2017",1,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:04.56,JR-3
516,https://tf.tfrrs.org/athletes/4993726/Furman/Frank_Lara,"Lara, Frank","Apr 21, 2017",2,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:05.15,JR-3
517,https://tf.tfrrs.org/athletes/5974567/Furman/Mason_Coppi,"Coppi, Mason","Apr 21, 2017",3,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:10.60,FR-1
518,https://tf.tfrrs.org/athletes/5151196/Va_Military_Institute/James_Broom,"Broom, James","Apr 14, 2017",4,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,14:34.04,SO-2
519,https://tf.tfrrs.org/athletes/6132536/East_Tenn_St/Adam_Bradtmueller,"Bradtmueller, Adam","Mar 24, 2017",5,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,14:34.33,FR-1
520,https://tf.tfrrs.org/athletes/4530194/Furman/Josh_Brickell,"Brickell, Josh","Apr 21, 2017",6,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:38.25,JR-3
521,https://tf.tfrrs.org/athletes/4530196/Furman/Troy_Reeder,"Reeder, Troy","May 11, 2017",7,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:39.03,JR-3
522,https://tf.tfrrs.org/athletes/5637456/East_Tenn_St/David_Winchester,"Winchester, David","Apr 21, 2017",8,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,14:41.49,SO-2
523,https://tf.tfrrs.org/athletes/4517263/East_Tenn_St/Simeon_Roberts,"Roberts, Simeon","May 11, 2017",9,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,14:44.11,JR-3
524,https://tf.tfrrs.org/athletes/6132538/East_Tenn_St/Soresa__Gemechu,"Gemechu, Soresa","Apr 21, 2017",10,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,14:47.59,SO-2
525,https://tf.tfrrs.org/athletes/5592455/Samford/Ben_Bryant,"Bryant, Ben","May 11, 2017",11,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,14:49.06,SO-2
526,https://tf.tfrrs.org/athletes/5009239/Samford/Paul_Richardson,"Richardson, Paul","Apr 7, 2017",12,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,14:49.92,JR-3
527,https://tf.tfrrs.org/athletes/5596317/Furman/Kyle_Polman,"Polman, Kyle","Mar 24, 2017",13,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,14:50.70,SR-4
528,https://tf.tfrrs.org/athletes/4996643/Samford/Josh_Salter,"Salter, Josh","Apr 21, 2017",14,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,14:52.50,JR-3
529,https://tf.tfrrs.org/athletes/6137145/Va_Military_Institute/Ryan_Drew,"Drew, Ryan","Apr 14, 2017",15,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,14:56.59,FR-1
530,https://tf.tfrrs.org/athletes/4629506/Va_Military_Institute/Luke_Phillips,"Phillips, Luke","Apr 14, 2017",16,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,14:57.50,SR-4
531,https://tf.tfrrs.org/athletes/4530200/Furman/Lee_Shearer,"Shearer, Lee","May 11, 2017",17,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,15:03.01,JR-3
532,https://tf.tfrrs.org/athletes/4991153/East_Tenn_St/Carl_Oberfeitinger,"Oberfeitinger, Carl","May 11, 2017",18,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,15:03.40,JR-3
533,https://tf.tfrrs.org/athletes/4629512/Va_Military_Institute/Brandon_White,"White, Brandon","Mar 24, 2017",19,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,15:05.52,SR-4
534,https://tf.tfrrs.org/athletes/6132541/East_Tenn_St/Louis__Morris,"Morris, Louis","Mar 16, 2017",20,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,15:07.34,FR-1
535,https://tf.tfrrs.org/athletes/6137137/Va_Military_Institute/Justin_Adams,"Adams, Justin","Apr 14, 2017",21,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,15:08.47,FR-1
536,https://tf.tfrrs.org/athletes/5963250/Samford/Dillon_Dean,"Dean, Dillon","May 11, 2017",22,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,15:09.38,FR-1
537,https://tf.tfrrs.org/athletes/5592456/Samford/Owen_Bailey,"Bailey, Owen","May 11, 2017",23,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,15:10.09,SO-2
538,https://tf.tfrrs.org/athletes/5151199/Va_Military_Institute/Micah_Ellington,"Ellington, Micah","Apr 14, 2017",24,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,15:10.68,JR-3
539,https://tf.tfrrs.org/athletes/5637471/East_Tenn_St/James_Garst,"Garst, James","Mar 16, 2017",25,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,15:11.54,JR-3
540,https://tf.tfrrs.org/athletes/6132539/East_Tenn_St/Nathan_Longfellow,"Longfellow, Nathan","Mar 16, 2017",26,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,15:11.94,SO-2
541,https://tf.tfrrs.org/athletes/5493811/UNC_Greensboro/William_Sandin,"Sandin, William","Apr 21, 2017",27,https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html,UNC-Greensboro,15:11.97,SO-2
542,https://tf.tfrrs.org/athletes/4517810/Citadel/Ross_Jordan,"Jordan, Ross","May 11, 2017",28,https://tf.tfrrs.org/teams/tf/SC_college_m_Citadel.html,Citadel,15:15.91,SR-4
543,https://tf.tfrrs.org/athletes/4996641/Samford/Michael_Rohdy,"Rohdy, Michael","Apr 7, 2017",29,https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html,Samford,15:17.52,JR-3
544,https://tf.tfrrs.org/athletes/5009032/UNC_Greensboro/Brandon_King,"King, Brandon","Apr 21, 2017",30,https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html,UNC-Greensboro,15:27.20,JR-3
545,https://tf.tfrrs.org/athletes/4574421/UNC_Greensboro/David_Guthrie,"Guthrie, David","Apr 21, 2017",31,https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html,UNC-Greensboro,15:27.71,SR-4
546,https://tf.tfrrs.org/athletes/5151200/Va_Military_Institute/Tripp_Fitch,"Fitch, Tripp","Apr 8, 2017",32,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,15:29.58,JR-3
547,https://tf.tfrrs.org/athletes/5596305/Furman/Patrick_McNamara,"McNamara, Patrick","May 11, 2017",33,https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html,Furman,15:29.95,SO-2
548,https://tf.tfrrs.org/athletes/4517264/East_Tenn_St/Daniel_Sonnenfeldt,"Sonnenfeldt, Daniel","Mar 31, 2017",34,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,15:33.85,JR-3
549,https://tf.tfrrs.org/athletes/5153877/Citadel/Mike_Lantz,"Lantz, Mike","Mar 24, 2017",35,https://tf.tfrrs.org/teams/tf/SC_college_m_Citadel.html,Citadel,15:41.28,JR-3
550,https://tf.tfrrs.org/athletes/4574423/UNC_Greensboro/Patrick_O'Grady,"O'Grady, Patrick","Mar 31, 2017",36,https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html,UNC-Greensboro,15:42.43,SR-4
551,https://tf.tfrrs.org/athletes/5978838/Wofford/Ethan_Epstein_,"Epstein , Ethan","Mar 31, 2017",37,https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html,Wofford,15:42.46,FR-1
552,https://tf.tfrrs.org/athletes/5470747/Western_Carolina/Jordan_Bostian,"Bostian, Jordan","May 11, 2017",38,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,15:42.49,SO-2
553,https://tf.tfrrs.org/athletes/6090893/UNC_Greensboro/Alex_Roy,"Roy, Alex","Mar 31, 2017",39,https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html,UNC-Greensboro,15:45.32,FR-1
554,https://tf.tfrrs.org/athletes/5495052/Wofford/Cisco_Ferre,"Ferre, Cisco","Mar 31, 2017",40,https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html,Wofford,16:05.28,SO-2
555,https://tf.tfrrs.org/athletes/5962584/Western_Carolina/Justin__Tucker,"Tucker, Justin","May 11, 2017",41,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,16:05.43,FR-1
556,https://tf.tfrrs.org/athletes/5153871/Citadel/Jamie_Cunningham,"Cunningham, Jamie","Mar 24, 2017",42,https://tf.tfrrs.org/teams/tf/SC_college_m_Citadel.html,Citadel,16:05.90,JR-3
557,https://tf.tfrrs.org/athletes/6132542/East_Tenn_St/Ben_O'Connor,"O'Connor, Ben","Apr 14, 2017",43,https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html,East Tenn. St.,16:08.04,FR-1
558,https://tf.tfrrs.org/athletes/6137146/Va_Military_Institute/Carlos_Fernandes,"Fernandes, Carlos","May 3, 2017",44,https://tf.tfrrs.org/teams/tf/VA_college_m_Va_Military_Institute.html,VMI,16:16.49,FR-1
559,https://tf.tfrrs.org/athletes/5470748/Western_Carolina/Liam_Brooks,"Brooks, Liam","Mar 31, 2017",45,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,16:26.83,SO-2
560,https://tf.tfrrs.org/athletes/5470750/Western_Carolina/Harrison_Conner,"Conner, Harrison","Apr 14, 2017",46,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,16:36.37,SO-2
561,https://tf.tfrrs.org/athletes/5962581/Western_Carolina/Isaiah_Hanna,"Hanna, Isaiah","Apr 28, 2017",47,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,16:37.43,FR-1
562,https://tf.tfrrs.org/athletes/5470751/Western_Carolina/Joel_Freeman,"Freeman, Joel","Apr 14, 2017",48,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,16:42.53,SO-2
563,https://tf.tfrrs.org/athletes/5495054/Wofford/Dane_Szalwinski,"Szalwinski, Dane","Apr 14, 2017",49,https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html,Wofford,16:53.78,SO-2
564,https://tf.tfrrs.org/athletes/5978839/Wofford/Walker_Gibbs_,"Gibbs , Walker","Mar 31, 2017",50,https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html,Wofford,16:57.16,FR-1
565,https://tf.tfrrs.org/athletes/5962582/Western_Carolina/Ian_Reesh,"Reesh, Ian","Apr 28, 2017",51,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,17:05.39,FR-1
566,https://tf.tfrrs.org/athletes/5962580/Western_Carolina/Jacob_DeAngelo,"DeAngelo, Jacob","Apr 28, 2017",52,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,17:06.20,FR-1
567,https://tf.tfrrs.org/athletes/5962585/Western_Carolina/Adam__Urbaniuk,"Urbaniuk, Adam","Apr 28, 2017",53,https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html,Western Carolina,17:27.46,FR-1
568,https://tf.tfrrs.org/athletes/4669867/Wofford/Kenneth_Atwood,"Atwood, Kenneth","Apr 14, 2017",54,https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html,Wofford,19:23.69,SR-4
569,https://tf.tfrrs.org/athletes/5499596/Tiffin/James_Ngandu,"Ngandu, James","Apr 13, 2017",1,https://tf.tfrrs.org/teams/tf/OH_college_m_Tiffin.html,Tiffin,13:46.63,SR-4
570,https://tf.tfrrs.org/athletes/5103726/Grand_Valley_St/Zach_Panning,"Panning, Zach","Apr 13, 2017",2,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:04.16,SO-2
571,https://tf.tfrrs.org/athletes/4629860/Grand_Valley_St/Chris_May,"May, Chris","Mar 31, 2017",3,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:11.68,JR-3
572,https://tf.tfrrs.org/athletes/5103730/Grand_Valley_St/Brady_Selner,"Selner, Brady","Apr 14, 2017",4,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:16.27,SR-4
573,https://tf.tfrrs.org/athletes/5003947/Saginaw_Valley/Tom_Goforth,"Goforth, Tom","Mar 24, 2017",5,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,14:18.05,SO-2
574,https://tf.tfrrs.org/athletes/4629858/Grand_Valley_St/Wuoi_Mach,"Mach, Wuoi","Apr 27, 2017",6,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:29.79,JR-3
575,https://tf.tfrrs.org/athletes/4986007/Ferris_State/Trevor_Holowaty,"Holowaty, Trevor","Apr 27, 2017",7,https://tf.tfrrs.org/teams/tf/MI_college_m_Ferris_State.html,Ferris State,14:35.18,JR-3
576,https://tf.tfrrs.org/athletes/5496640/Saginaw_Valley/Parker_Eisengruber,"Eisengruber, Parker","Apr 14, 2017",8,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,14:36.75,FR-1
577,https://tf.tfrrs.org/athletes/4547045/Saginaw_Valley/Joey_Southgate,"Southgate, Joey","Apr 27, 2017",9,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,14:38.37,SR-4
578,https://tf.tfrrs.org/athletes/4515875/Northwood/Tyler_Jensen,"Jensen, Tyler","Apr 27, 2017",10,https://tf.tfrrs.org/teams/tf/MI_college_m_Northwood.html,Northwood (Mich.),14:38.60,SR-4
579,https://tf.tfrrs.org/athletes/5476683/Ashland/Steven_Kapes,"Kapes, Steven","Mar 24, 2017",11,https://tf.tfrrs.org/teams/tf/OH_college_m_Ashland.html,Ashland,14:40.03,FR-1
580,https://tf.tfrrs.org/athletes/5495793/Michigan_Tech/Matthew_Pahl,"Pahl, Matthew","Apr 27, 2017",12,https://tf.tfrrs.org/teams/tf/MI_college_m_Michigan_Tech.html,Michigan Tech,14:42.43,SO-2
581,https://tf.tfrrs.org/athletes/5003945/Saginaw_Valley/Clyde_Anderson,"Anderson, Clyde","Apr 14, 2017",13,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,14:46.71,SO-2
582,https://tf.tfrrs.org/athletes/5496648/Saginaw_Valley/Eddie_Komph,"Komph, Eddie","Mar 31, 2017",14,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,14:48.22,JR-3
583,https://tf.tfrrs.org/athletes/4532654/Lake_Erie/Dalton_Graham,"Graham, Dalton","May 3, 2017",15,https://tf.tfrrs.org/teams/tf/OH_college_m_Lake_Erie.html,Lake Erie,14:51.15,SR-4
584,https://tf.tfrrs.org/athletes/4508975/Ashland/Zach_Humrichouser,"Humrichouser, Zach","Apr 21, 2017",16,https://tf.tfrrs.org/teams/tf/OH_college_m_Ashland.html,Ashland,14:53.00,SR-4
585,https://tf.tfrrs.org/athletes/4629869/Grand_Valley_St/Trevor_Sharnas,"Sharnas, Trevor","Apr 27, 2017",17,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:55.43,JR-3
586,https://tf.tfrrs.org/athletes/4565026/Walsh/Ben_Lehotay,"Lehotay, Ben","Mar 24, 2017",18,https://tf.tfrrs.org/teams/tf/OH_college_m_Walsh.html,Walsh,14:56.29,SR-4
587,https://tf.tfrrs.org/athletes/5103735/Grand_Valley_St/Simon_Thorpe,"Thorpe, Simon","Mar 31, 2017",19,https://tf.tfrrs.org/teams/tf/MI_college_m_Grand_Valley_St.html,Grand Valley St.,14:58.86,SO-2
588,https://tf.tfrrs.org/athletes/4534350/Hillsdale/Luke_Daigneault,"Daigneault, Luke","Apr 27, 2017",20,https://tf.tfrrs.org/teams/tf/MI_college_m_Hillsdale.html,Hillsdale,15:01.25,SO-2
589,https://tf.tfrrs.org/athletes/5955977/Hillsdale/Joseph_Humes,"Humes, Joseph","Apr 21, 2017",21,https://tf.tfrrs.org/teams/tf/MI_college_m_Hillsdale.html,Hillsdale,15:01.67,FR-1
590,https://tf.tfrrs.org/athletes/5496641/Saginaw_Valley/Tristan_Fackelman,"Fackelman, Tristan","Apr 14, 2017",22,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,15:01.71,SO-2
591,https://tf.tfrrs.org/athletes/4532652/Lake_Erie/Vince_Horning,"Horning, Vince","Mar 23, 2017",23,https://tf.tfrrs.org/teams/tf/OH_college_m_Lake_Erie.html,Lake Erie,15:06.77,SR-4
592,https://tf.tfrrs.org/athletes/4552693/Michigan_Tech/Daniel_Kulas,"Kulas, Daniel","Apr 13, 2017",24,https://tf.tfrrs.org/teams/tf/MI_college_m_Michigan_Tech.html,Michigan Tech,15:07.55,SR-4
593,https://tf.tfrrs.org/athletes/4552692/Michigan_Tech/Jason_Saliga,"Saliga, Jason","Mar 10, 2017",25,https://tf.tfrrs.org/teams/tf/MI_college_m_Michigan_Tech.html,Michigan Tech,15:10.23,SR-4
594,https://tf.tfrrs.org/athletes/5496644/Saginaw_Valley/Timmy_Kimball,"Kimball, Timmy","Apr 14, 2017",26,https://tf.tfrrs.org/teams/tf/MI_college_m_Saginaw_Valley.html,Saginaw Valley,15:13.07,FR-1
595,https://tf.tfrrs.org/athletes/5968384/Walsh/Jacob_Caniford,"Caniford, Jacob","Mar 31, 2017",27,https://tf.tfrrs.org/teams/tf/OH_college_m_Walsh.html,Walsh,15:13.70,FR-1
596,https://tf.tfrrs.org/athletes/5493772/Lake_Superior_State/Garrett_Smith,"Smith, Garrett","Apr 8, 2017",28,https://tf.tfrrs.org/teams/tf/MI_college_m_Lake_Superior_State.html,Lake Superior State,15:15.96,SO-2
597,https://tf.tfrrs.org/athletes/5466342/Lake_Erie/Jordan_Pritchard,"Pritchard, Jordan","Mar 23, 2017",29,https://tf.tfrrs.org/teams/tf/OH_college_m_Lake_Erie.html,Lake Erie,15:16.57,SO-2
598,https://tf.tfrrs.org/athletes/4508971/Ashland/Jon_Albaugh,"Albaugh, Jon","Apr 28, 2017",30,https://tf.tfrrs.org/teams/tf/OH_college_m_Ashland.html,Ashland,15:18.03,SR-4
599,https://tf.tfrrs.org/athletes/4981351/Ashland/Tyler_Lance,"Lance, Tyler","Apr 21, 2017",31,https://tf.tfrrs.org/teams/tf/OH_college_m_Ashland.html,Ashland,15:18.90,JR-3
600,https://tf.tfrrs.org/athletes/5484268/Walsh/Spencer_Wirick,"Wirick, Spencer","Mar 31, 2017",32,https://tf.tfrrs.org/teams/tf/OH_college_m_Walsh.html,Walsh,15:20.00,FR-1
601,https://tf.tfrrs.org/athletes/4508976/Ashland/Aubrey_Jordan,"Jordan, Aubrey","Apr 22, 2017",33,https://tf.tfrrs.org/teams/tf/OH_college_m_Ashland.html,Ashland,15:22.00,SR-4
602,https://tf.tfrrs.org/athletes/5023699/Lake_Erie/Logan_Ebersole,"Ebersole, Logan","Mar 23, 2017",34,https://tf.tfrrs.org/teams/tf/OH_college_m_Lake_Erie.html,Lake Erie,15:22.37,SO-2
603,https://tf.tfrrs.org/athletes/5494132/Findlay/Jonathan_Allen,"Allen, Jonathan","Apr 7, 2017",35,https://tf.tfrrs.org/teams/tf/OH_college_m_Findlay.html,Findlay,15:24.32,SO-2
